type,pts,pos,tm,opp,id,q,init
2f1,2,2,MEM,SAS,20120130SASMEM,q1,1
2f1,3,1,SAS,MEM,20120130SASMEM,q1,0
2f1,0,1,SAS,MEM,20120130SASMEM,q2,1
2f1,0,1,MEM,SAS,20120130SASMEM,q2,0
2f1,3,3,SAS,MEM,20120130SASMEM,q3,1
2f1,2,2,MEM,SAS,20120130SASMEM,q3,0
2f1,3,2,ATL,TOR,20120131ATLTOR,q1,1
2f1,0,2,TOR,ATL,20120131ATLTOR,q1,0
2f1,6,2,ATL,TOR,20120131ATLTOR,q2,1
2f1,0,2,TOR,ATL,20120131ATLTOR,q2,0
1f1,0,1,TOR,ATL,20120131ATLTOR,q3,1
1f1,2,1,ATL,TOR,20120131ATLTOR,q3,0
2f1,2,2,BOS,CLE,20120131BOSCLE,q1,1
2f1,0,1,CLE,BOS,20120131BOSCLE,q1,0
2f1,0,2,CLE,BOS,20120131BOSCLE,q2,1
2f1,2,2,BOS,CLE,20120131BOSCLE,q2,0
2f1,0,2,BOS,CLE,20120131BOSCLE,q3,1
2f1,3,2,CLE,BOS,20120131BOSCLE,q3,0
1f1,0,2,LAL,CHA,20120131CHALAL,q1,1
1f1,1,1,CHA,LAL,20120131CHALAL,q1,0
2f1,2,2,LAL,CHA,20120131CHALAL,q2,1
2f1,0,1,CHA,LAL,20120131CHALAL,q2,0
1f1,2,1,LAL,CHA,20120131CHALAL,q3,1
1f1,0,1,CHA,LAL,20120131CHALAL,q3,0
1f1,0,1,MEM,DEN,20120131DENMEM,q1,1
1f1,0,1,DEN,MEM,20120131DENMEM,q1,0
1f1,1,1,DEN,MEM,20120131DENMEM,q2,1
1f1,0,1,MEM,DEN,20120131DENMEM,q2,0
2f1,3,2,DEN,MEM,20120131DENMEM,q3,1
2f1,2,1,MEM,DEN,20120131DENMEM,q3,0
1f1,6,2,NYK,DET,20120131DETNYK,q1,1
1f1,2,2,DET,NYK,20120131DETNYK,q1,0
1f1,2,1,NYK,DET,20120131DETNYK,q2,1
1f1,0,1,DET,NYK,20120131DETNYK,q2,0
1f1,0,2,DET,NYK,20120131DETNYK,q3,1
1f1,0,1,NYK,DET,20120131DETNYK,q3,0
2f1,2,2,IND,NJN,20120131NJNIND,q1,1
2f1,2,2,NJN,IND,20120131NJNIND,q1,0
2f1,3,2,IND,NJN,20120131NJNIND,q2,1
2f1,2,1,NJN,IND,20120131NJNIND,q2,0
2f1,0,2,NJN,IND,20120131NJNIND,q3,1
2f1,2,2,IND,NJN,20120131NJNIND,q3,0
2f1,0,2,SAC,GSW,20120131SACGSW,q1,1
2f1,0,1,GSW,SAC,20120131SACGSW,q1,0
2f1,0,2,SAC,GSW,20120131SACGSW,q2,1
2f1,0,2,GSW,SAC,20120131SACGSW,q2,0
1f1,0,2,SAC,GSW,20120131SACGSW,q3,1
1f1,0,1,GSW,SAC,20120131SACGSW,q3,0
1f1,0,2,CHA,POR,20120201CHAPOR,q1,1
1f1,2,2,POR,CHA,20120201CHAPOR,q1,0
2f1,2,2,POR,CHA,20120201CHAPOR,q2,1
2f1,0,1,CHA,POR,20120201CHAPOR,q2,0
2f1,0,2,CHA,POR,20120201CHAPOR,q3,1
2f1,2,2,POR,CHA,20120201CHAPOR,q3,0
1f1,2,2,PHI,CHI,20120201CHIPHI,q1,1
1f1,2,1,CHI,PHI,20120201CHIPHI,q1,0
2f1,0,2,PHI,CHI,20120201CHIPHI,q2,1
2f1,2,1,CHI,PHI,20120201CHIPHI,q2,0
2f1,3,2,PHI,CHI,20120201CHIPHI,q3,1
2f1,0,2,CHI,PHI,20120201CHIPHI,q3,0
2f1,2,2,NJN,DET,20120201DETNJN,q1,1
2f1,0,1,DET,NJN,20120201DETNJN,q1,0
2f1,2,1,NJN,DET,20120201DETNJN,q2,1
2f1,0,1,DET,NJN,20120201DETNJN,q2,0
2f1,2,2,NJN,DET,20120201DETNJN,q3,1
2f1,2,1,DET,NJN,20120201DETNJN,q3,0
2f1,1,2,HOU,SAS,20120201HOUSAS,q1,1
2f1,0,2,SAS,HOU,20120201HOUSAS,q1,0
2f1,3,2,HOU,SAS,20120201HOUSAS,q2,1
2f1,0,2,SAS,HOU,20120201HOUSAS,q2,0
1f1,2,2,SAS,HOU,20120201HOUSAS,q3,1
1f1,3,1,HOU,SAS,20120201HOUSAS,q3,0
1f1,0,2,IND,MIN,20120201INDMIN,q1,1
1f1,3,1,MIN,IND,20120201INDMIN,q1,0
2f1,3,2,MIN,IND,20120201INDMIN,q2,1
2f1,2,1,IND,MIN,20120201INDMIN,q2,0
1f1,2,3,IND,MIN,20120201INDMIN,q3,1
1f1,3,2,MIN,IND,20120201INDMIN,q3,0
2f1,2,2,UTA,LAC,20120201LACUTA,q1,1
2f1,0,1,LAC,UTA,20120201LACUTA,q1,0
2f1,2,2,UTA,LAC,20120201LACUTA,q2,1
2f1,0,2,LAC,UTA,20120201LACUTA,q2,0
2f1,2,2,LAC,UTA,20120201LACUTA,q3,1
2f1,0,1,UTA,LAC,20120201LACUTA,q3,0
2f1,0,3,MIL,MIA,20120201MIAMIL,q1,1
2f1,5,2,MIA,MIL,20120201MIAMIL,q1,0
2f1,3,3,MIL,MIA,20120201MIAMIL,q2,1
2f1,0,2,MIA,MIL,20120201MIAMIL,q2,0
2f1,2,2,MIL,MIA,20120201MIAMIL,q3,1
2f1,0,1,MIA,MIL,20120201MIAMIL,q3,0
1f1,1,1,OKC,DAL,20120201OKCDAL,q1,1
1f1,0,1,DAL,OKC,20120201OKCDAL,q1,0
2f1,2,2,OKC,DAL,20120201OKCDAL,q2,1
2f1,4,2,DAL,OKC,20120201OKCDAL,q2,0
1f1,0,2,DAL,OKC,20120201OKCDAL,q3,1
1f1,2,1,OKC,DAL,20120201OKCDAL,q3,0
1f1,0,1,PHX,NOH,20120201PHXNOH,q1,1
1f1,0,1,NOH,PHX,20120201PHXNOH,q1,0
1f1,0,2,NOH,PHX,20120201PHXNOH,q2,1
1f1,4,2,PHX,NOH,20120201PHXNOH,q2,0
1f1,3,2,NOH,PHX,20120201PHXNOH,q3,1
1f1,2,1,PHX,NOH,20120201PHXNOH,q3,0
1f1,3,2,TOR,BOS,20120201TORBOS,q1,1
1f1,0,1,BOS,TOR,20120201TORBOS,q1,0
2f1,5,2,BOS,TOR,20120201TORBOS,q2,1
2f1,2,1,TOR,BOS,20120201TORBOS,q2,0
1f1,0,1,TOR,BOS,20120201TORBOS,q3,1
1f1,0,1,BOS,TOR,20120201TORBOS,q3,0
2f1,0,2,ORL,WAS,20120201WASORL,q1,1
2f1,2,1,WAS,ORL,20120201WASORL,q1,0
1f1,0,1,WAS,ORL,20120201WASORL,q2,1
1f1,0,1,ORL,WAS,20120201WASORL,q2,0
2f1,0,1,WAS,ORL,20120201WASORL,q3,1
2f1,0,1,ORL,WAS,20120201WASORL,q3,0
2f1,2,2,NYK,CHI,20120202CHINYK,q1,1
2f1,0,1,CHI,NYK,20120202CHINYK,q1,0
2f1,2,2,NYK,CHI,20120202CHINYK,q2,1
2f1,2,1,CHI,NYK,20120202CHINYK,q2,0
2f1,2,2,CHI,NYK,20120202CHINYK,q3,1
2f1,0,1,NYK,CHI,20120202CHINYK,q3,0
2f1,2,2,LAC,DEN,20120202DENLAC,q1,1
2f1,0,1,DEN,LAC,20120202DENLAC,q1,0
1f1,0,2,LAC,DEN,20120202DENLAC,q2,1
1f1,2,2,DEN,LAC,20120202DENLAC,q2,0
2f1,6,2,DEN,LAC,20120202DENLAC,q3,1
2f1,2,1,LAC,DEN,20120202DENLAC,q3,0
1f1,0,2,ATL,MEM,20120202MEMATL,q1,1
1f1,0,2,MEM,ATL,20120202MEMATL,q1,0
1f1,3,1,ATL,MEM,20120202MEMATL,q2,1
1f1,3,1,MEM,ATL,20120202MEMATL,q2,0
2f1,2,2,ATL,MEM,20120202MEMATL,q3,1
2f1,2,2,MEM,ATL,20120202MEMATL,q3,0
1f1,1,2,NOH,SAS,20120202NOHSAS,q1,1
1f1,0,1,SAS,NOH,20120202NOHSAS,q1,0
2f1,4,2,NOH,SAS,20120202NOHSAS,q2,1
2f1,0,2,SAS,NOH,20120202NOHSAS,q2,0
1f1,2,2,NOH,SAS,20120202NOHSAS,q3,1
1f1,3,1,SAS,NOH,20120202NOHSAS,q3,0
1f1,0,2,SAC,POR,20120202PORSAC,q1,1
1f1,2,1,POR,SAC,20120202PORSAC,q1,0
2f1,0,1,SAC,POR,20120202PORSAC,q2,1
2f1,0,1,POR,SAC,20120202PORSAC,q2,0
2f1,2,2,POR,SAC,20120202PORSAC,q3,1
2f1,0,1,SAC,POR,20120202PORSAC,q3,0
2f1,2,2,UTA,GSW,20120202UTAGSW,q1,1
2f1,0,1,GSW,UTA,20120202UTAGSW,q1,0
2f1,2,2,GSW,UTA,20120202UTAGSW,q2,1
2f1,2,1,UTA,GSW,20120202UTAGSW,q2,0
1f1,1,2,UTA,GSW,20120202UTAGSW,q3,1
1f1,3,1,GSW,UTA,20120202UTAGSW,q3,0
1f1,0,1,ORL,CLE,20120203CLEORL,q1,1
1f1,0,1,CLE,ORL,20120203CLEORL,q1,0
2f1,2,1,CLE,ORL,20120203CLEORL,q2,1
2f1,0,1,ORL,CLE,20120203CLEORL,q2,0
1f1,4,2,ORL,CLE,20120203CLEORL,q3,1
1f1,0,1,CLE,ORL,20120203CLEORL,q3,0
2f1,0,2,IND,DAL,20120203INDDAL,q1,1
2f1,2,1,DAL,IND,20120203INDDAL,q1,0
2f1,2,2,IND,DAL,20120203INDDAL,q2,1
2f1,0,2,DAL,IND,20120203INDDAL,q2,0
2f1,3,2,DAL,IND,20120203INDDAL,q3,1
2f1,2,1,IND,DAL,20120203INDDAL,q3,0
1f1,0,2,LAL,DEN,20120203LALDEN,q1,1
1f1,3,1,DEN,LAL,20120203LALDEN,q1,0
2f1,4,2,DEN,LAL,20120203LALDEN,q2,1
2f1,2,2,LAL,DEN,20120203LALDEN,q2,0
2f1,2,1,LAL,DEN,20120203LALDEN,q3,1
2f1,2,1,DEN,LAL,20120203LALDEN,q3,0
2f1,3,2,MEM,OKC,20120203MEMOKC,q1,1
2f1,2,1,OKC,MEM,20120203MEMOKC,q1,0
2f1,0,1,OKC,MEM,20120203MEMOKC,q2,1
2f1,0,1,MEM,OKC,20120203MEMOKC,q2,0
1f1,2,2,MEM,OKC,20120203MEMOKC,q3,1
1f1,2,1,OKC,MEM,20120203MEMOKC,q3,0
2f1,3,1,PHI,MIA,20120203MIAPHI,q1,1
2f1,3,1,MIA,PHI,20120203MIAPHI,q1,0
1f1,2,2,PHI,MIA,20120203MIAPHI,q2,1
1f1,2,1,MIA,PHI,20120203MIAPHI,q2,0
1f1,2,1,PHI,MIA,20120203MIAPHI,q3,1
1f1,2,1,MIA,PHI,20120203MIAPHI,q3,0
2f1,0,2,DET,MIL,20120203MILDET,q1,1
2f1,3,2,MIL,DET,20120203MILDET,q1,0
1f1,0,1,DET,MIL,20120203MILDET,q2,1
1f1,0,1,MIL,DET,20120203MILDET,q2,0
2f1,2,2,MIL,DET,20120203MILDET,q3,1
2f1,0,1,DET,MIL,20120203MILDET,q3,0
2f1,2,2,NJN,MIN,20120203MINNJN,q1,1
2f1,2,2,MIN,NJN,20120203MINNJN,q1,0
1f1,0,2,NJN,MIN,20120203MINNJN,q2,1
1f1,1,1,MIN,NJN,20120203MINNJN,q2,0
2f1,2,2,MIN,NJN,20120203MINNJN,q3,1
2f1,2,1,NJN,MIN,20120203MINNJN,q3,0
2f1,5,2,BOS,NYK,20120203NYKBOS,q1,1
2f1,4,2,NYK,BOS,20120203NYKBOS,q1,0
1f1,4,2,BOS,NYK,20120203NYKBOS,q2,1
1f1,2,1,NYK,BOS,20120203NYKBOS,q2,0
1f1,0,1,NYK,BOS,20120203NYKBOS,q3,1
1f1,2,1,BOS,NYK,20120203NYKBOS,q3,0
1f1,4,2,HOU,PHX,20120203PHXHOU,q1,1
1f1,0,1,PHX,HOU,20120203PHXHOU,q1,0
1f1,3,2,PHX,HOU,20120203PHXHOU,q2,1
1f1,2,2,HOU,PHX,20120203PHXHOU,q2,0
2f1,2,2,HOU,PHX,20120203PHXHOU,q3,1
2f1,0,1,PHX,HOU,20120203PHXHOU,q3,0
1f1,5,3,WAS,TOR,20120203WASTOR,q1,1
1f1,1,2,TOR,WAS,20120203WASTOR,q1,0
2f1,4,2,TOR,WAS,20120203WASTOR,q2,1
2f1,0,2,WAS,TOR,20120203WASTOR,q2,0
2f1,0,2,WAS,TOR,20120203WASTOR,q3,1
2f1,0,1,TOR,WAS,20120203WASTOR,q3,0
2f1,2,2,PHX,CHA,20120204CHAPHX,q1,1
2f1,2,1,CHA,PHX,20120204CHAPHX,q1,0
2f1,0,2,PHX,CHA,20120204CHAPHX,q2,1
2f1,0,2,CHA,PHX,20120204CHAPHX,q2,0
2f1,5,2,PHX,CHA,20120204CHAPHX,q3,1
2f1,2,1,CHA,PHX,20120204CHAPHX,q3,0
2f1,3,1,CHI,MIL,20120204CHIMIL,q1,1
2f1,0,1,MIL,CHI,20120204CHIMIL,q1,0
1f1,0,2,CHI,MIL,20120204CHIMIL,q2,1
1f1,0,1,MIL,CHI,20120204CHIMIL,q2,0
1f1,0,1,CHI,MIL,20120204CHIMIL,q3,1
1f1,0,1,MIL,CHI,20120204CHIMIL,q3,0
2f1,1,1,CLE,DAL,20120204DALCLE,q1,1
2f1,0,1,DAL,CLE,20120204DALCLE,q1,0
2f1,2,2,DAL,CLE,20120204DALCLE,q2,1
2f1,2,1,CLE,DAL,20120204DALCLE,q2,0
1f1,0,2,CLE,DAL,20120204DALCLE,q3,1
1f1,1,2,DAL,CLE,20120204DALCLE,q3,0
2f1,0,2,POR,DEN,20120204DENPOR,q1,1
2f1,2,1,DEN,POR,20120204DENPOR,q1,0
2f1,0,3,POR,DEN,20120204DENPOR,q2,1
2f1,2,2,DEN,POR,20120204DENPOR,q2,0
2f1,2,2,DEN,POR,20120204DENPOR,q3,1
2f1,0,2,POR,DEN,20120204DENPOR,q3,0
2f1,2,2,GSW,SAC,20120204GSWSAC,q1,1
2f1,2,2,SAC,GSW,20120204GSWSAC,q1,0
2f1,4,2,GSW,SAC,20120204GSWSAC,q2,1
2f1,0,2,SAC,GSW,20120204GSWSAC,q2,0
1f1,3,2,SAC,GSW,20120204GSWSAC,q3,1
1f1,0,1,GSW,SAC,20120204GSWSAC,q3,0
2f1,5,2,MIN,HOU,20120204HOUMIN,q1,1
2f1,0,2,HOU,MIN,20120204HOUMIN,q1,0
2f1,0,2,MIN,HOU,20120204HOUMIN,q2,1
2f1,2,2,HOU,MIN,20120204HOUMIN,q2,0
2f1,2,2,HOU,MIN,20120204HOUMIN,q3,1
2f1,2,2,MIN,HOU,20120204HOUMIN,q3,0
2f1,0,2,LAC,WAS,20120204LACWAS,q1,1
2f1,0,1,WAS,LAC,20120204LACWAS,q1,0
2f1,5,2,LAC,WAS,20120204LACWAS,q2,1
2f1,0,1,WAS,LAC,20120204LACWAS,q2,0
1f1,0,2,WAS,LAC,20120204LACWAS,q3,1
1f1,3,1,LAC,WAS,20120204LACWAS,q3,0
1f1,2,2,LAL,UTA,20120204LALUTA,q1,1
1f1,0,1,UTA,LAL,20120204LALUTA,q1,0
2f1,2,1,UTA,LAL,20120204LALUTA,q2,1
2f1,2,1,LAL,UTA,20120204LALUTA,q2,0
1f1,2,2,UTA,LAL,20120204LALUTA,q3,1
1f1,3,1,LAL,UTA,20120204LALUTA,q3,0
2f1,2,2,NYK,NJN,20120204NJNNYK,q1,1
2f1,0,1,NJN,NYK,20120204NJNNYK,q1,0
1f1,0,2,NYK,NJN,20120204NJNNYK,q2,1
1f1,2,1,NJN,NYK,20120204NJNNYK,q2,0
2f1,3,2,NYK,NJN,20120204NJNNYK,q3,1
2f1,0,1,NJN,NYK,20120204NJNNYK,q3,0
2f1,2,2,DET,NOH,20120204NOHDET,q1,1
2f1,0,1,NOH,DET,20120204NOHDET,q1,0
1f1,2,1,NOH,DET,20120204NOHDET,q2,1
1f1,0,1,DET,NOH,20120204NOHDET,q2,0
2f1,4,2,DET,NOH,20120204NOHDET,q3,1
2f1,3,1,NOH,DET,20120204NOHDET,q3,0
1f1,0,1,SAS,OKC,20120204OKCSAS,q1,1
1f1,0,1,OKC,SAS,20120204OKCSAS,q1,0
2f1,1,2,SAS,OKC,20120204OKCSAS,q2,1
2f1,0,1,OKC,SAS,20120204OKCSAS,q2,0
2f1,0,2,SAS,OKC,20120204OKCSAS,q3,1
2f1,3,1,OKC,SAS,20120204OKCSAS,q3,0
1f1,0,1,ORL,IND,20120204ORLIND,q1,1
1f1,0,1,IND,ORL,20120204ORLIND,q1,0
2f1,2,3,ORL,IND,20120204ORLIND,q2,1
2f1,2,2,IND,ORL,20120204ORLIND,q2,0
1f1,0,1,IND,ORL,20120204ORLIND,q3,1
1f1,2,1,ORL,IND,20120204ORLIND,q3,0
1f1,4,2,PHI,ATL,20120204PHIATL,q1,1
1f1,0,1,ATL,PHI,20120204PHIATL,q1,0
2f1,2,2,ATL,PHI,20120204PHIATL,q2,1
2f1,5,2,PHI,ATL,20120204PHIATL,q2,0
2f1,0,2,ATL,PHI,20120204PHIATL,q3,1
2f1,4,2,PHI,ATL,20120204PHIATL,q3,0
2f1,0,2,MEM,BOS,20120205MEMBOS,q1,1
2f1,4,2,BOS,MEM,20120205MEMBOS,q1,0
1f1,1,1,MEM,BOS,20120205MEMBOS,q2,1
1f1,0,1,BOS,MEM,20120205MEMBOS,q2,0
1f1,0,2,MEM,BOS,20120205MEMBOS,q3,1
1f1,0,1,BOS,MEM,20120205MEMBOS,q3,0
2f1,0,1,MIA,TOR,20120205TORMIA,q1,1
2f1,2,1,TOR,MIA,20120205TORMIA,q1,0
2f1,3,3,MIA,TOR,20120205TORMIA,q2,1
2f1,0,2,TOR,MIA,20120205TORMIA,q2,0
2f1,0,2,MIA,TOR,20120205TORMIA,q3,1
2f1,2,1,TOR,MIA,20120205TORMIA,q3,0
1f1,2,1,NJN,CHI,20120206CHINJN,q1,1
1f1,0,1,CHI,NJN,20120206CHINJN,q1,0
1f1,0,1,NJN,CHI,20120206CHINJN,q2,1
1f1,0,1,CHI,NJN,20120206CHINJN,q2,0
1f1,5,2,NJN,CHI,20120206CHINJN,q3,1
1f1,0,1,CHI,NJN,20120206CHINJN,q3,0
2f1,1,2,DEN,HOU,20120206HOUDEN,q1,1
2f1,2,1,HOU,DEN,20120206HOUDEN,q1,0
2f1,4,2,HOU,DEN,20120206HOUDEN,q2,1
2f1,2,1,DEN,HOU,20120206HOUDEN,q2,0
2f1,5,3,HOU,DEN,20120206HOUDEN,q3,1
2f1,4,2,DEN,HOU,20120206HOUDEN,q3,0
2f1,0,2,ORL,LAC,20120206LACORL,q1,1
2f1,4,2,LAC,ORL,20120206LACORL,q1,0
1f1,0,1,ORL,LAC,20120206LACORL,q2,1
1f1,0,1,LAC,ORL,20120206LACORL,q2,0
1f1,2,2,ORL,LAC,20120206LACORL,q3,1
1f1,2,1,LAC,ORL,20120206LACORL,q3,0
2f1,2,2,PHI,LAL,20120206LALPHI,q1,1
2f1,2,1,LAL,PHI,20120206LALPHI,q1,0
2f1,2,2,LAL,PHI,20120206LALPHI,q2,1
2f1,2,1,PHI,LAL,20120206LALPHI,q2,0
1f1,3,2,LAL,PHI,20120206LALPHI,q3,1
1f1,2,1,PHI,LAL,20120206LALPHI,q3,0
1f1,0,1,POR,OKC,20120206OKCPOR,q1,1
1f1,3,1,OKC,POR,20120206OKCPOR,q1,0
2f1,2,2,OKC,POR,20120206OKCPOR,q2,1
2f1,0,1,POR,OKC,20120206OKCPOR,q2,0
2f1,0,3,OKC,POR,20120206OKCPOR,q3,1
2f1,4,2,POR,OKC,20120206OKCPOR,q3,0
1f1,0,2,PHX,ATL,20120206PHXATL,q1,1
1f1,0,1,ATL,PHX,20120206PHXATL,q1,0
2f1,5,2,ATL,PHX,20120206PHXATL,q2,1
2f1,5,2,PHX,ATL,20120206PHXATL,q2,0
2f1,4,2,PHX,ATL,20120206PHXATL,q3,1
2f1,0,2,ATL,PHX,20120206PHXATL,q3,0
2f1,0,2,NOH,SAC,20120206SACNOH,q1,1
2f1,2,1,SAC,NOH,20120206SACNOH,q1,0
1f1,0,1,NOH,SAC,20120206SACNOH,q2,1
1f1,2,1,SAC,NOH,20120206SACNOH,q2,0
2f1,4,2,NOH,SAC,20120206SACNOH,q3,1
2f1,0,1,SAC,NOH,20120206SACNOH,q3,0
2f1,2,2,MEM,SAS,20120206SASMEM,q1,1
2f1,0,1,SAS,MEM,20120206SASMEM,q1,0
1f1,3,2,MEM,SAS,20120206SASMEM,q2,1
1f1,0,1,SAS,MEM,20120206SASMEM,q2,0
1f1,2,2,SAS,MEM,20120206SASMEM,q3,1
1f1,3,1,MEM,SAS,20120206SASMEM,q3,0
2f1,2,2,TOR,WAS,20120206TORWAS,q1,1
2f1,3,1,WAS,TOR,20120206TORWAS,q1,0
1f1,0,1,WAS,TOR,20120206TORWAS,q2,1
1f1,1,1,TOR,WAS,20120206TORWAS,q2,0
2f1,2,2,WAS,TOR,20120206TORWAS,q3,1
2f1,6,2,TOR,WAS,20120206TORWAS,q3,0
1f1,0,2,UTA,NYK,20120206UTANYK,q1,1
1f1,0,2,NYK,UTA,20120206UTANYK,q1,0
1f1,3,2,NYK,UTA,20120206UTANYK,q2,1
1f1,0,1,UTA,NYK,20120206UTANYK,q2,0
1f1,0,2,NYK,UTA,20120206UTANYK,q3,1
1f1,0,1,UTA,NYK,20120206UTANYK,q3,0
2f1,6,2,BOS,CHA,20120207CHABOS,q1,1
2f1,0,2,CHA,BOS,20120207CHABOS,q1,0
1f1,2,2,BOS,CHA,20120207CHABOS,q2,1
1f1,0,1,CHA,BOS,20120207CHABOS,q2,0
2f1,4,2,CHA,BOS,20120207CHABOS,q3,1
2f1,0,2,BOS,CHA,20120207CHABOS,q3,0
2f1,5,2,MIA,CLE,20120207CLEMIA,q1,1
2f1,0,1,CLE,MIA,20120207CLEMIA,q1,0
2f1,0,1,MIA,CLE,20120207CLEMIA,q2,1
2f1,0,1,CLE,MIA,20120207CLEMIA,q2,0
1f1,0,1,CLE,MIA,20120207CLEMIA,q3,1
1f1,0,1,MIA,CLE,20120207CLEMIA,q3,0
1f1,3,2,OKC,GSW,20120207OKCGSW,q1,1
1f1,1,1,GSW,OKC,20120207OKCGSW,q1,0
2f1,5,2,GSW,OKC,20120207OKCGSW,q2,1
2f1,0,2,OKC,GSW,20120207OKCGSW,q2,0
2f1,2,2,GSW,OKC,20120207OKCGSW,q3,1
2f1,3,1,OKC,GSW,20120207OKCGSW,q3,0
2f1,0,1,PHX,MIL,20120207PHXMIL,q1,1
2f1,3,1,MIL,PHX,20120207PHXMIL,q1,0
1f1,2,2,PHX,MIL,20120207PHXMIL,q2,1
1f1,0,2,MIL,PHX,20120207PHXMIL,q2,0
2f1,2,2,MIL,PHX,20120207PHXMIL,q3,1
2f1,0,1,PHX,MIL,20120207PHXMIL,q3,0
1f1,3,1,MIN,SAC,20120207SACMIN,q1,1
1f1,0,1,SAC,MIN,20120207SACMIN,q1,0
1f1,2,1,MIN,SAC,20120207SACMIN,q2,1
1f1,0,1,SAC,MIN,20120207SACMIN,q2,0
1f1,0,1,MIN,SAC,20120207SACMIN,q3,1
1f1,0,1,SAC,MIN,20120207SACMIN,q3,0
2f1,2,2,IND,UTA,20120207UTAIND,q1,1
2f1,3,1,UTA,IND,20120207UTAIND,q1,0
1f1,4,2,UTA,IND,20120207UTAIND,q2,1
1f1,2,1,IND,UTA,20120207UTAIND,q2,0
1f1,2,2,UTA,IND,20120207UTAIND,q3,1
1f1,0,2,IND,UTA,20120207UTAIND,q3,0
1f1,2,2,NOH,CHI,20120208CHINOH,q1,1
1f1,0,1,CHI,NOH,20120208CHINOH,q1,0
2f1,2,1,NOH,CHI,20120208CHINOH,q2,1
2f1,0,1,CHI,NOH,20120208CHINOH,q2,0
2f1,2,1,CHI,NOH,20120208CHINOH,q3,1
2f1,2,1,NOH,CHI,20120208CHINOH,q3,0
1f1,2,2,DAL,DEN,20120208DALDEN,q1,1
1f1,0,1,DEN,DAL,20120208DALDEN,q1,0
1f1,3,2,DAL,DEN,20120208DALDEN,q2,1
1f1,0,2,DEN,DAL,20120208DALDEN,q2,0
1f1,2,2,DAL,DEN,20120208DALDEN,q3,1
1f1,0,1,DEN,DAL,20120208DALDEN,q3,0
2f1,0,2,NJN,DET,20120208DETNJN,q1,1
2f1,2,1,DET,NJN,20120208DETNJN,q1,0
2f1,5,2,DET,NJN,20120208DETNJN,q2,1
2f1,1,1,NJN,DET,20120208DETNJN,q2,0
2f1,0,2,NJN,DET,20120208DETNJN,q3,1
2f1,0,1,DET,NJN,20120208DETNJN,q3,0
1f1,4,2,HOU,POR,20120208HOUPOR,q1,1
1f1,2,1,POR,HOU,20120208HOUPOR,q1,0
2f1,2,2,HOU,POR,20120208HOUPOR,q2,1
2f1,0,2,POR,HOU,20120208HOUPOR,q2,0
1f1,2,2,HOU,POR,20120208HOUPOR,q3,1
1f1,3,1,POR,HOU,20120208HOUPOR,q3,0
1f1,2,1,IND,ATL,20120208INDATL,q1,1
1f1,0,1,ATL,IND,20120208INDATL,q1,0
2f1,5,2,IND,ATL,20120208INDATL,q2,1
2f1,2,1,ATL,IND,20120208INDATL,q2,0
2f1,3,2,IND,ATL,20120208INDATL,q3,1
2f1,3,1,ATL,IND,20120208INDATL,q3,0
2f1,0,2,LAC,CLE,20120208LACCLE,q1,1
2f1,0,2,CLE,LAC,20120208LACCLE,q1,0
1f1,2,2,LAC,CLE,20120208LACCLE,q2,1
1f1,2,1,CLE,LAC,20120208LACCLE,q2,0
1f1,0,2,CLE,LAC,20120208LACCLE,q3,1
1f1,2,1,LAC,CLE,20120208LACCLE,q3,0
2f1,3,2,MIA,ORL,20120208MIAORL,q1,1
2f1,0,2,ORL,MIA,20120208MIAORL,q1,0
2f1,0,2,MIA,ORL,20120208MIAORL,q2,1
2f1,0,2,ORL,MIA,20120208MIAORL,q2,0
2f1,1,2,ORL,MIA,20120208MIAORL,q3,1
2f1,0,1,MIA,ORL,20120208MIAORL,q3,0
1f1,0,2,TOR,MIL,20120208MILTOR,q1,1
1f1,0,1,MIL,TOR,20120208MILTOR,q1,0
1f1,2,2,MIL,TOR,20120208MILTOR,q2,1
1f1,0,2,TOR,MIL,20120208MILTOR,q2,0
1f1,0,1,TOR,MIL,20120208MILTOR,q3,1
1f1,0,1,MIL,TOR,20120208MILTOR,q3,0
2f1,2,2,MIN,MEM,20120208MINMEM,q1,1
2f1,4,2,MEM,MIN,20120208MINMEM,q1,0
2f1,4,2,MEM,MIN,20120208MINMEM,q2,1
2f1,0,2,MIN,MEM,20120208MINMEM,q2,0
2f1,2,2,MEM,MIN,20120208MINMEM,q3,1
2f1,0,2,MIN,MEM,20120208MINMEM,q3,0
2f1,2,2,WAS,NYK,20120208NYKWAS,q1,1
2f1,2,1,NYK,WAS,20120208NYKWAS,q1,0
2f1,2,2,WAS,NYK,20120208NYKWAS,q2,1
2f1,0,1,NYK,WAS,20120208NYKWAS,q2,0
1f1,2,1,NYK,WAS,20120208NYKWAS,q3,1
1f1,0,1,WAS,NYK,20120208NYKWAS,q3,0
1f1,3,2,SAS,PHI,20120208SASPHI,q1,1
1f1,3,1,PHI,SAS,20120208SASPHI,q1,0
2f1,3,2,PHI,SAS,20120208SASPHI,q2,1
2f1,2,2,SAS,PHI,20120208SASPHI,q2,0
2f1,4,2,SAS,PHI,20120208SASPHI,q3,1
2f1,3,2,PHI,SAS,20120208SASPHI,q3,0
1f1,4,2,GSW,DEN,20120209GSWDEN,q1,1
1f1,2,2,DEN,GSW,20120209GSWDEN,q1,0
